visitorID,sessionID,timestamp,IV.CON.var0.0,IV.CON.var1.1,IV.CON.var2.2,IV.CON.var3.3,IV.CON.var4.4,IV.CON.var5.5,IV.CON.var6.6,IV.CON.var7.7,IV.CON.var8.8,IV.CON.var9.9,IV.CON.var10.10,IV.CON.var11.11,IV.CON.var12.12,IV.CON.var13.13,IV.CON.var14.14,IV.CON.var15.15,IV.CON.var16.16,IV.CON.var17.17,IV.CON.var18.18,IV.CON.var19.19,IV.CON.var20.20,IV.CON.var21.21,IV.CON.var22.22,IV.CON.var23.23,IV.CON.var24.24,IV.CON.var25.25,IV.CON.var26.26,IV.CON.var27.27,IV.CON.var28.28,IV.CON.var29.29,IV.CON.var30.30,IV.CON.var31.31,IV.CON.var32.32,IV.CON.var33.33,IV.CON.var34.34,IV.CON.var35.35,IV.CON.var36.36,IV.CON.var37.37,IV.CON.var38.38,IV.CON.var39.39,IV.CON.var40.40,IV.CON.var41.41,IV.CON.var42.42,IV.CON.var43.43,IV.CON.var44.44,IV.CON.var45.45,IV.CON.var46.46,IV.CON.var47.47,IV.CON.var48.48,IV.CON.var49.49,IV.CON.var50.50,IV.CON.var51.51,IV.CON.var52.52,IV.CON.var53.53,IV.CON.var54.54,IV.CON.var55.55,IV.CON.var56.56,IV.CON.var57.57,IV.CON.var58.58,IV.CON.var59.59,IV.CON.var60.60,IV.CON.var61.61,IV.CON.var62.62,IV.CON.var63.63,IV.CON.var64.64,IV.CON.var65.65,IV.CON.var66.66,IV.CON.var67.67,IV.CON.var68.68,IV.CON.var69.69,IV.CON.var70.70,IV.CON.var71.71,IV.CON.var72.72,IV.CON.var73.73,IV.CON.var74.74,IV.CON.var75.75,IV.CON.var76.76,IV.CON.var77.77,IV.CON.var78.78,IV.CON.var79.79,IV.CON.var80.80,IV.CON.var81.81,IV.CON.var82.82,IV.CON.var83.83,IV.CON.var84.84,IV.CON.var85.85,IV.CON.var86.86,IV.CON.var87.87,IV.CON.var88.88,IV.CON.var89.89,IV.CON.var90.90,IV.CON.var91.91,IV.CON.var92.92,IV.CON.var93.93,IV.CON.var94.94,IV.CON.var95.95,IV.CON.var96.96,IV.CON.var97.97,IV.CON.var98.98,IV.NOM.var218.218,IV.NOM.var219.219,IV.NOM.var220.220,IV.NOM.var221.221,IV.NOM.var222.222,IV.NOM.var223.223,IV.NOM.var224.224,IV.NOM.var225.225,IV.NOM.var226.226,IV.NOM.var227.227,IV.NOM.var228.228,IV.NOM.var229.229,IV.NOM.var230.230,IV.NOM.var231.231,IV.NOM.var232.232,IV.NOM.var233.233,IV.NOM.var234.234,IV.NOM.var235.235,IV.NOM.var236.236,IV.NOM.var237.237,cid,Click-through
00000000-0000-001a-0000-000000000000,00000000-0000-0000-0000-00000000001a,1246312673204,770.0,1280.0,null,null,8.18134637100956E-46,0.0,1.3906333676997254E-45,0.0,-5.0,2.950093582496305E-46,0.0,0.0,1.366832124689415E-45,0.0,7.412906064720045E-46,0.0,6.959350373378728E-46,0.0,3.092494311689824E-47,7.601479645146657E-46,0.0,7.040302647333612E-47,0.0,0.0,5.4098462672227976E-46,0.0,35.0,0.0,0.0,5.167330607372502E-46,0.0,1.3704596851381482E-46,0.0,0.0,1.8998408187130856E-47,0.0,0.0,1.0524263580900625E-45,0.0,4.9263418491743725E-46,0.0,0.0,null,0.0,6.041595181777602E-46,0.0,0.0,47.0,0.0,4.786630917469147E-46,0.0,5.894257152600859E-46,0.0,6.32343943465583E-46,0.0,21.0,4.0,null,null,0.0,8.159428183278452E-46,1.405482202649314E-45,0.0,1.3026818103847266E-46,0.0,8.441769412955473E-46,0.0,0.0,6.494698609431073E-46,0.0,5.209912379219345E-46,0.0,2.6416179577265206E-46,0.0,8.405699790628739E-46,0.0,1.5067252154516855E-46,0.0,4.513876859604376E-46,0.0,8.014231442888665E-46,0.0,8.755637882500215E-46,0.0,5.934178214073424E-46,0.0,0.0,7.99187498526395E-46,0.0,2.6264221856965902E-46,0.0,799.0,1284.0,9.94754476604804E-47,0.0,21.0,2.0,null,null,val6,val1,val17,val0,val0,val0,val0,val0,val0,val0,val1,val16,val8,val0,val0,val0,val6,val0,val11,val11,4,0
00000000-0000-001b-0000-000000000000,00000000-0000-0000-0000-00000000001b,1246312685830,840.0,1440.0,null,null,7.360416377477626E-46,0.0,4.339924114827298E-46,0.0,-7.0,1.020421439186352E-47,0.0,0.0,1.1848297466893203E-45,0.0,6.094857144834611E-46,0.0,8.231192472531876E-46,0.0,6.995170081451614E-46,6.458324641573159E-46,0.0,3.0735906626661068E-46,0.0,0.0,1.1595178354544145E-45,0.0,37.0,0.0,0.0,1.186317472363979E-45,0.0,3.917980028818182E-46,0.0,0.0,1.0739484432803463E-45,0.0,0.0,6.035740315439635E-46,0.0,1.2241178727089527E-45,0.0,0.0,null,0.0,1.5129174652156963E-46,0.0,0.0,43.0,0.0,7.29061340813741E-46,0.0,1.0384184782124042E-45,0.0,7.006675545774575E-47,0.0,21.0,4.0,null,null,0.0,1.3298786437544554E-45,1.495760493378324E-45,0.0,6.328130182356614E-46,0.0,1.195103552531964E-45,0.0,0.0,4.811252530284628E-46,0.0,5.935829856359122E-46,0.0,1.000753486732896E-46,0.0,9.759482950814317E-46,0.0,7.222038143092893E-46,0.0,1.1984442264151177E-45,0.0,1.0165303062041864E-45,0.0,5.890793440072802E-46,0.0,6.872159824167753E-46,0.0,0.0,9.805385960839515E-46,0.0,1.1886601133418376E-45,0.0,846.0,1440.0,7.159431660033572E-46,0.0,21.0,5.0,null,null,val7,val0,val11,val0,val0,val0,val0,val0,val0,val0,val1,val17,val11,val0,val0,val1,val6,val0,val5,val5,3,0
00000000-0000-001c-0000-000000000000,00000000-0000-0000-0000-00000000001c,1246312697949,770.0,1280.0,null,null,4.7734766846253406E-18,3.0,3.0710917574465426E-46,0.0,-7.0,2.4544268148134262E-46,0.0,0.0,7.023158773141124E-46,0.0,3.456899793139377E-46,0.0,8.385150144769844E-47,0.0,1.5784685621789424E-18,1.0977831102668995E-45,0.0,7.232575100986338E-46,0.0,1.0,5.940115041536803E-46,0.0,37.0,0.0,0.0,2.5950563413577692E-46,0.0,8.91226695560724E-46,0.0,0.0,2.2589837105849506E-46,0.0,0.0,1.1177584703383685E-45,0.0,1.5999206787830403E-18,1.0,0.0,null,0.0,2.2778811116050745E-46,0.0,0.0,50.0,0.0,8.629163857969021E-46,0.0,4.512676101131088E-47,0.0,4.3682841940245E-22,3.0,20.0,4.0,null,null,0.0,2.1574118619703196E-21,2.708667006921654E-45,0.0,6.284396859594439E-46,0.0,6.0839787583723785E-25,1.0,1.0,1.11539834076516E-45,0.0,5.864335313506763E-46,0.0,8.503388796275426E-8,5.0,7.220778525947708E-46,0.0,3.799500008603702E-46,0.0,3.0465359192545147E-46,0.0,2.6779085492188924E-46,0.0,1.1940629910876277E-47,0.0,1.1759444821792859E-45,0.0,0.0,1.5075603345056428E-46,0.0,2.244113940136905E-46,0.0,780.0,1284.0,1.1556497377229871E-45,0.0,21.0,95.0,null,null,val3,val1,val2,val0,val1,val0,val0,val0,val0,val0,val1,val18,val5,val0,val0,val1,val6,val0,val12,val12,4,0
00000000-0000-001d-0000-000000000000,00000000-0000-0000-0000-00000000001d,1246312703141,759.0,1024.0,null,null,1.1008843382221054E-46,0.0,3.2719467451537467E-46,0.0,-7.0,9.30429109871415E-46,0.0,0.0,1.3302446438016546E-45,0.0,1.0418041389317402E-45,0.0,1.3298045040991046E-46,0.0,3.7974938734048315E-46,1.5977590495501907E-46,0.0,1.3973324830834792E-45,0.0,0.0,1.0065539786038892E-45,0.0,34.0,0.0,0.0,1.8868366758881625E-46,0.0,9.681008583788163E-46,0.0,0.0,5.141073250936048E-46,0.0,0.0,1.387437662200203E-45,0.0,1.1235962560853897E-45,0.0,0.0,null,0.0,2.1844483165780813E-46,0.0,0.0,43.0,0.0,5.031476795086069E-46,0.0,1.1565072409153496E-45,0.0,4.492839552521106E-46,0.0,21.0,4.0,null,null,0.0,8.811934186826933E-46,7.959798895746016E-47,0.0,1.199869508044032E-45,0.0,1.100347198878539E-45,0.0,0.0,1.3535081240811712E-45,0.0,1.1256027563449072E-45,0.0,9.005402930100736E-46,0.0,5.693945038439198E-46,0.0,1.0063838320225947E-45,0.0,5.6721942544974065E-46,0.0,1.3956104799475472E-46,0.0,7.34686097684208E-46,0.0,6.267702699326743E-46,0.0,0.0,7.942060491323187E-46,0.0,5.068884203019719E-46,0.0,769.0,1030.0,7.009218186250567E-46,0.0,20.0,0.0,null,null,val5,val1,val18,val1,val0,val0,val0,val0,val0,val0,val1,val19,val6,val0,val1,val0,val9,val0,val5,val3,1,0
00000000-0000-001e-0000-000000000000,00000000-0000-0000-0000-00000000001e,1246312704176,1018.0,1633.0,null,null,1.1364935064853518E-45,0.0,6.259751386523138E-46,0.0,-5.0,9.803634818762215E-46,0.0,0.0,1.177582449830684E-45,0.0,3.978320782935423E-46,0.0,5.895805081151864E-46,0.0,8.751997594835632E-46,7.934619667262227E-46,0.0,2.9080592786760963E-46,0.0,0.0,9.241555830272578E-46,0.0,36.0,0.0,0.0,6.247496270074393E-48,0.0,9.308026905459907E-46,0.0,0.0,4.456401942394341E-46,0.0,0.0,1.374816322623429E-47,0.0,1.016571786514981E-45,0.0,0.0,null,0.0,2.7375613885080217E-46,0.0,0.0,48.0,0.0,1.0963022675937895E-45,0.0,1.3234642161532854E-45,0.0,2.6824400138777755E-46,0.0,21.0,4.0,null,null,0.0,1.15563122634936E-45,2.2461019597149954E-45,0.0,3.238307608521822E-46,0.0,8.742351420308664E-46,0.0,0.0,1.049252181530263E-45,0.0,6.2876176853658E-46,0.0,1.2209335339128327,18.0,2.626044977962969E-46,0.0,1.036903614485576E-45,0.0,1.2981803362533025E-45,0.0,4.749239327433319E-46,0.0,1.619055137139085E-24,1.0,7.726980468831442E-46,0.0,0.0,3.2131239386138627E-46,0.0,9.850992235491023E-46,0.0,1040.0,1687.0,7.852041572785909E-46,0.0,21.0,132.0,null,null,val0,val0,val19,val0,val0,val0,val0,val0,val0,val0,val1,val20,val12,val0,val0,val1,val10,val0,val10,val0,4,1
00000000-0000-001f-0000-000000000000,00000000-0000-0000-0000-00000000001f,1246312720890,792.0,1264.0,null,null,1.329683929858788E-45,0.0,0.20307451467917284,1.0,-7.0,6.562898648622254E-46,0.0,0.0,0.05341435005407131,1.0,1.5846571269874699E-47,0.0,6.864941800546778E-46,0.0,6.8990869870641765E-46,1.8779429625876488E-47,0.0,4.624774142174687E-46,0.0,0.0,1.3109301500140173E-45,0.0,26.0,0.0,0.0,1.273174287232948E-45,0.0,1.697274989400147E-46,0.0,0.0,1.1577761832721372E-45,0.0,0.0,3.848364147988223E-46,0.0,8.177420924598377E-46,0.0,0.0,null,0.0,6.071941692369668E-46,0.0,0.0,60.0,0.0,8.581603143744083E-46,0.0,4.586903556089624E-46,0.0,1.2882785371094319E-45,0.0,21.0,4.0,null,null,0.0,5.749772914702186E-46,2.580842205203469E-46,0.0,1.2654847670825634E-45,0.0,1.1534639380153965E-45,0.0,0.0,8.120019294255372E-47,0.0,0.4830407191483145,3.0,0.5378820264377309,2.0,8.805024290011191E-46,0.0,6.5073908526451295E-46,0.0,1.2512387721240778E-45,0.0,6.935067630768301E-46,0.0,1.1034681443273028E-45,0.0,5.508614485431312E-46,0.0,0.0,0.09455683619687026,4.0,0.12649457068505918,4.0,797.0,1285.0,8.076389178758263E-46,0.0,20.0,21.0,null,null,val2,val2,val17,val0,val0,val2,val0,val0,val0,val1,val1,val7,val11,val1,val0,val3,val6,val0,val5,val5,6,1
00000000-0000-0020-0000-000000000000,00000000-0000-0000-0000-000000000020,1246312722485,738.0,1025.0,null,null,8.89121038336098E-46,2.0,5.707075853206769E-9,2.0,-4.0,1.012505205772081E-45,0.0,0.0,3.0748658774420613E-47,0.0,4.893284905737751E-46,0.0,2.6500072908625154E-46,0.0,2.226824321646244E-46,7.355725879958145E-46,0.0,0.0063460233170302485,20.0,0.0,7.096958423356041E-4,5.0,19.0,0.0,0.0,1.1080785017800614E-45,0.0,1.2946451254785458E-46,0.0,0.0,1.355814835433534E-45,0.0,0.0,0.006268379219000429,2.0,9.846572424092764E-47,0.0,0.0,null,2.0,1.2100958851453376E-45,0.0,0.0,52.0,0.0,1.1270383924436313E-45,0.0,8.441726476599908E-46,0.0,3.840970026824977E-46,0.0,21.0,4.0,null,null,0.0,1.3647094915828186E-45,5.146377429199133E-46,0.0,1.0853883589037887E-45,0.0,1.2408314812964155E-45,0.0,0.0,7.222589960134149E-46,0.0,3.351101616543323E-46,0.0,1.198411438572522E-45,0.0,1.0895203347456975E-45,0.0,1.0614046512244946E-45,1.0,3.0281933421234447E-9,3.0,5.2352238396576814E-46,0.0,1.703851930049724E-46,0.0,9.872100198323088E-46,0.0,0.0,1.1308015227708303E-47,0.0,8.843281799209101E-46,0.0,769.0,1026.0,4.34194139997183E-46,0.0,20.0,318.0,null,null,val3,val1,val10,val0,val2,val0,val0,val0,val0,val0,val1,val16,val13,val0,val0,val0,val7,val0,val4,val8,2,0
00000000-0000-0021-0000-000000000000,00000000-0000-0000-0000-000000000021,1246312750387,1000.0,1280.0,null,null,3.596384052407307E-46,0.0,2.7978501977986785E-46,0.0,-5.0,1.7187777279215263E-46,0.0,0.0,1.2985712196797235E-45,0.0,3.290615323898423E-47,0.0,1.1015936107231702E-45,0.0,1.2981986670679658E-45,1.775797219016774E-46,0.0,1.2241917735915294E-46,0.0,0.0,2.2429142369454725E-46,0.0,32.0,0.0,0.0,2.1228778409296448E-46,0.0,1.7176344391693435E-46,0.0,0.0,5.6035018553251134E-46,0.0,0.0,3.2429722294717332E-46,0.0,9.288331422720814E-46,0.0,0.0,null,0.0,1.0748694007858537E-45,0.0,0.0,55.0,0.0,5.54362061794017E-46,0.0,1.0055082129860922E-45,0.0,8.693749178429497E-46,0.0,20.0,4.0,null,null,0.0,5.918205298090212E-46,1.8913147085297804E-46,0.0,9.95755539271279E-46,0.0,1.0676826315619827E-45,0.0,0.0,1.0579739772329706E-45,0.0,8.0383667094663E-46,0.0,9.677078972319308E-46,0.0,9.240065050874616E-46,0.0,4.069364770934764E-46,0.0,7.482433826267595E-46,0.0,1.0857527635535859E-45,0.0,1.5134389562507948E-46,0.0,7.69471412896872E-46,0.0,0.0,2.0995681481286972E-46,0.0,1.0419423463379866E-45,0.0,1002.0,1283.0,2.272063000335216E-47,0.0,21.0,1.0,null,null,val3,val1,val3,val0,val0,val0,val0,val0,val0,val0,val1,val5,val14,val0,val1,val0,val6,val0,val6,val3,1,0
00000000-0000-0022-0000-000000000000,00000000-0000-0000-0000-000000000022,1246312758031,738.0,1025.0,null,null,1.0794911818765776E-45,8.0,1.0408575598095609E-45,1.0,-5.0,1.2481453166709041E-45,0.0,0.0,8.998843396357101E-46,0.0,3.840243568635209E-47,0.0,5.63089662860327E-47,0.0,6.222709776700755E-47,1.2716186757528966E-45,10.0,6.855073243596099E-46,0.0,11.0,5.190735854942485E-47,0.0,39.0,0.0,0.0,1.8933841030265143E-47,0.0,1.1323402957186387E-45,0.0,0.0,1.566455854081262E-46,0.0,0.0,4.44730041407839E-46,0.0,2.333731818810288E-46,0.0,0.0,null,0.0,9.287353316632505E-46,0.0,0.0,46.0,0.0,2.0033654841101794E-46,0.0,1.1056221572232625E-45,0.0,1.1799317690195412E-45,0.0,20.0,4.0,null,null,0.0,5.764063174468935E-46,5.4728943277579965E-46,0.0,9.572065034541075E-47,0.0,6.680287977082229E-46,0.0,0.0,4.191098818193549E-46,0.0,1.1136616656056271E-45,0.0,0.0013226404251172785,41.0,4.5524124281394126E-46,0.0,9.57905393980679E-46,0.0,1.3065555213489074E-45,1.0,5.489089726911208E-46,0.0,1.0731828777399375E-45,0.0,6.3318919204165505E-46,0.0,0.0,9.871982357966716E-46,0.0,4.6608314823296736E-46,0.0,768.0,1029.0,8.215630812533865E-47,0.0,21.0,285.0,null,null,val3,val1,val10,val0,val3,val0,val0,val0,val0,val0,val1,val9,val4,val0,val0,val0,val6,val5,val6,val6,6,0
00000000-0000-0023-0000-000000000000,00000000-0000-0000-0000-000000000023,1246312768282,1028.0,1682.0,null,null,1.0433613627801783E-45,0.0,3.133982771387658E-46,0.0,-7.0,2.592361683876815E-46,0.0,0.0,1.0811456878727145E-45,0.0,4.779921634006706E-46,0.0,8.184096239776673E-46,0.0,5.01631885316514E-46,9.373927620968445E-17,1.0,1.195564686327545E-45,0.0,0.0,1.02427271909533E-45,0.0,32.0,0.0,0.0,5.105253668482225E-46,0.0,7.887456790680321E-46,0.0,0.0,2.7417036549359463E-46,0.0,0.0,1.0628305940802552E-47,0.0,9.85029295673601E-46,0.0,0.0,null,0.0,8.399322736834803E-46,0.0,0.0,58.0,0.0,4.675497340897889E-47,0.0,2.9794893553798394E-46,0.0,1.2297113738585124E-45,0.0,20.0,4.0,null,null,0.0,3.0554699022699272E-46,1.9618270444419037E-45,0.0,9.201115516561263E-46,0.0,2.216859185337072E-46,0.0,0.0,2.9429559912122944E-46,0.0,1.0704108862125686E-45,0.0,1.6718798805746594E-8,1.0,1.1984689387670308E-45,0.0,2.264642469956467E-46,0.0,6.0981436698883256E-46,0.0,9.67364195728289E-46,0.0,9.273844595840944E-46,0.0,1.1679081784508133E-45,0.0,0.0,5.253436532842412E-46,0.0,1.3859961302612083E-45,0.0,1054.0,1683.0,1.1391788895983484E-45,0.0,21.0,51.0,null,null,val1,val0,val4,val0,val4,val0,val0,val0,val0,val0,val1,val17,val15,val0,val0,val1,val11,val0,val13,val13,4,0
00000000-0000-0024-0000-000000000000,00000000-0000-0000-0000-000000000024,1246312775888,770.0,1280.0,null,null,2.0804105419182694E-46,0.0,1.1454760450106464E-45,0.0,-4.0,1.75837338874182E-46,0.0,0.0,6.946068204310462E-46,0.0,1.5583738792441438E-46,0.0,1.8970398603989074E-46,0.0,1.0370642961733665E-45,1.0802403418740804E-45,0.0,6.685220019524807E-47,0.0,0.0,1.4120645815461984E-46,0.0,35.0,0.0,0.0,1.1704789033112842E-45,0.0,1.5133661698327614E-46,0.0,0.0,1.3388097190296593E-45,0.0,0.0,6.172273598446972E-46,0.0,6.2125178764391185E-46,0.0,0.0,null,0.0,1.3397468090195605E-45,0.0,0.0,54.0,0.0,1.7686837502117638E-46,0.0,1.9460578921582445E-46,0.0,8.633613561930967E-47,0.0,21.0,4.0,null,null,0.0,1.0816866203547838E-46,2.0342523696447406E-45,0.0,8.691827726513589E-46,0.0,5.848607603562211E-47,0.0,0.0,2.292405275411651E-46,0.0,2.6988106286711227E-46,0.0,2.0397694979978893E-46,0.0,6.643597662556433E-46,0.0,1.0597004708027595E-46,0.0,1.1318586656329902E-45,0.0,4.557208344140733E-47,0.0,1.0986527906580287E-45,0.0,1.01898518652117E-45,0.0,0.0,9.075983069697512E-46,0.0,1.3570502395785023E-45,0.0,776.0,1280.0,1.296753989243635E-45,0.0,21.0,0.0,null,null,val6,val1,val20,val0,val0,val0,val0,val0,val0,val0,val1,val17,val15,val0,val1,val1,val12,val0,val1,val3,5,0
00000000-0000-0025-0000-000000000000,00000000-0000-0000-0000-000000000025,1246312782125,738.0,1024.0,null,null,1.1964834709996978E-45,0.0,1.3758628194131705E-45,0.0,-7.0,5.669342389870793E-46,0.0,0.0,8.829968088611588E-46,0.0,1.1610732527775404E-45,0.0,7.105072432914435E-46,0.0,1.2909400414550285E-45,7.354187645099635E-46,0.0,1.3132044966778657E-45,0.0,0.0,2.034844519485219E-46,0.0,37.0,0.0,0.0,1.1258785721091789E-45,0.0,1.3161522968066142E-45,0.0,0.0,7.068165687777563E-46,0.0,0.0,3.3547060532855145E-46,0.0,8.995969462162831E-46,0.0,0.0,null,0.0,1.2529519808156641E-46,0.0,0.0,45.0,0.0,1.5623358359256286E-46,0.0,1.1297178242238321E-45,0.0,8.25771273815587E-46,0.0,21.0,4.0,null,null,0.0,3.4980730959876396E-46,3.864914408472759E-46,0.0,2.1189790599782343E-46,0.0,1.3022134857928024E-45,0.0,0.0,7.659394919846025E-46,0.0,3.1017700505461385E-46,0.0,1.4266964307871035,6.0,2.6013054504156048E-46,0.0,1.7256326040796125E-46,0.0,9.76586836738778E-46,0.0,1.26160964654385E-45,0.0,2.136582279918826E-46,0.0,6.5998224588607495E-47,0.0,0.0,1.2219989427549841E-45,0.0,1.2220136000399166E-45,0.0,769.0,1024.0,3.118016199146305E-46,0.0,20.0,4.0,null,null,val3,val1,val21,val0,val0,val2,val0,val0,val0,val0,val1,val11,val5,val0,val0,val0,val13,val0,val2,val14,2,0
00000000-0000-0026-0000-000000000000,00000000-0000-0000-0000-000000000026,1246312786625,770.0,1280.0,null,null,5.3989559202171785E-46,0.0,1.024728834495951E-45,0.0,-5.0,5.2153876975308936E-46,0.0,0.0,9.266249364835552E-46,0.0,1.3974388948067606E-45,0.0,1.3075834158161854E-45,0.0,1.2403036422303901E-45,3.55633827716766E-46,0.0,1.9665657910070317E-46,0.0,0.0,5.0772683716954635E-46,0.0,38.0,0.0,0.0,5.083891959654491E-46,0.0,1.1230095418901346E-45,0.0,0.0,4.890202259534436E-46,0.0,0.0,9.559417280545982E-46,0.0,1.0147774311956544E-45,0.0,0.0,null,0.0,4.894147092113459E-46,0.0,0.0,45.0,0.0,1.1628251121274991E-45,0.0,1.1369068077230865E-45,0.0,1.55533271337742E-46,0.0,20.0,4.0,null,null,0.0,1.0168659244529262E-46,2.2428858495255548E-45,0.0,1.3785595101610605E-45,0.0,2.486737999087099E-47,0.0,0.0,6.999547243910198E-46,0.0,1.1181870537703543E-45,0.0,9.482626771548066E-46,0.0,1.2513004705837984E-45,0.0,1.3307854878866627E-45,0.0,8.240788956414438E-46,0.0,1.0331372015672029E-45,0.0,1.1697498246085741E-45,0.0,1.1766390505636938E-45,0.0,0.0,3.6021255291396424E-46,0.0,3.814401707317686E-46,0.0,781.0,1284.0,1.2637122016135222E-45,0.0,21.0,143.0,null,null,val6,val1,val7,val0,val0,val0,val0,val0,val0,val0,val1,val21,val0,val0,val0,val1,val6,val0,val6,val6,4,0
00000000-0000-0027-0000-000000000000,00000000-0000-0000-0000-000000000027,1246312787755,748.0,1025.0,null,null,1.311159678237813E-45,0.0,1.2517912707628468E-45,0.0,-7.0,2.1414038327292385E-47,0.0,0.0,5.4049398954373856E-46,0.0,4.9273039341067744E-46,0.0,1.173545992717103E-45,0.0,1.374814272111298E-45,7.706516782338865E-46,0.0,9.472136926435768E-47,0.0,0.0,3.657305030055011E-46,0.0,38.0,0.0,0.0,9.589217427550305E-46,0.0,3.2107903320778886E-46,0.0,0.0,5.337114438380858E-46,0.0,0.0,1.3893671436533694E-45,0.0,4.590110273174643E-46,0.0,0.0,null,0.0,7.107066634343909E-46,0.0,0.0,59.0,0.0,1.218980896040615E-45,0.0,1.2606061326890496E-45,0.0,1.209601058754728E-45,0.0,21.0,4.0,null,null,0.0,9.289940347052206E-46,2.4328159680946802E-45,0.0,8.7740775764149E-46,0.0,8.274844529684422E-46,0.0,0.0,5.751002726807428E-46,0.0,5.410289184394689E-46,0.0,0.002010189427052342,1.0,1.1519495110349203E-45,0.0,6.908936587762596E-16,1.0,2.663396561355512E-9,2.0,1.1488493089814961E-45,0.0,7.469387015617746E-46,0.0,6.189654331037514E-46,0.0,0.0,8.826425718308124E-46,0.0,1.0919717323215847E-45,0.0,769.0,1025.0,9.722669638005699E-46,0.0,20.0,104.0,null,null,val5,val1,val22,val0,val0,val1,val0,val3,val1,val0,val1,val12,val4,val0,val0,val2,val0,val2,val5,val5,2,0
00000000-0000-0028-0000-000000000000,00000000-0000-0000-0000-000000000028,1246312793312,13.0,1024.0,null,null,7.740823570658843E-46,0.0,4.4011799066661704E-46,0.0,-4.0,8.392127394335847E-46,0.0,0.0,4.841650943635272E-47,0.0,5.722474969945084E-46,0.0,7.26142747985716E-46,0.0,1.1160384358839865E-45,2.840088908273477E-47,0.0,5.247833919309562E-46,0.0,0.0,1.0987683480789924E-45,0.0,27.0,0.0,0.0,1.1445929535327274E-45,0.0,8.103542970404549E-46,0.0,0.0,4.5833814308487996E-46,0.0,0.0,8.875517294752837E-46,0.0,4.106089444630343E-46,0.0,0.0,null,0.0,1.1822943392091774E-45,0.0,0.0,55.0,3.0,2.9483377470058166E-21,3.0,3.278131454766007E-47,0.0,6.347011694191966E-46,0.0,20.0,4.0,null,null,0.0,4.226481739044252E-46,2.3348456630830626E-46,0.0,1.918490868613357E-46,0.0,8.243631704153425E-46,0.0,0.0,1.1525806630222892E-45,0.0,1.3545923908463743E-45,0.0,2.178647965684904E-5,34.0,1.9473810033828028E-46,0.0,1.0543894662556999E-45,0.0,1.3057678739795774E-45,0.0,6.027175092407864E-46,0.0,7.789059604838774E-46,2.0,3.5899360334178466E-47,0.0,0.0,1.3761258240399359E-45,0.0,3.7892270434181435E-46,0.0,768.0,1030.0,8.48110236549506E-46,0.0,21.0,237.0,null,null,val0,val2,val19,val0,val5,val0,val0,val0,val0,val0,val1,val21,val0,val0,val0,val3,val6,val0,val3,val4,5,0
00000000-0000-0029-0000-000000000000,00000000-0000-0000-0000-000000000029,1246312795513,1002.0,1280.0,null,null,7.356964775812721E-46,0.0,6.186989017289094E-46,0.0,-7.0,6.213148244122354E-46,0.0,0.0,5.692316005446295E-46,0.0,1.1250673288610384E-45,0.0,3.78538530165814E-46,0.0,1.3356892384057876E-45,1.0662251218985701E-45,0.0,5.918905301772586E-47,0.0,0.0,9.687792627766051E-46,0.0,33.0,0.0,0.0,7.507158158004203E-46,0.0,1.1944310394522578E-45,0.0,0.0,5.328828980194066E-46,0.0,0.0,7.333740396831172E-46,0.0,1.398507377748705E-45,0.0,0.0,null,0.0,5.939810610876093E-46,0.0,0.0,49.0,0.0,6.8276260664970385E-46,0.0,1.503703438606849E-46,0.0,5.133572799830511E-48,0.0,21.0,4.0,null,null,0.0,1.1804544720211715E-45,4.624710290243438E-46,0.0,5.400337264279354E-46,0.0,1.1091534353883628E-45,0.0,0.0,2.1475351374949186E-46,0.0,1.215717226975244E-46,0.0,1.2544112331441657,29.0,7.435484787711123E-46,0.0,7.294259622358253E-46,0.0,4.495920389278706E-46,0.0,7.953238354720726E-46,0.0,9.467646378516429E-46,0.0,1.3529970450531318E-45,0.0,0.0,8.655356671560506E-46,0.0,1.2111987819609197E-45,0.0,911.0,1284.0,5.270835084668744E-46,0.0,21.0,32.0,null,null,val7,val0,val22,val0,val0,val0,val0,val0,val0,val0,val1,val18,val5,val0,val0,val0,val14,val0,val5,val5,1,0
